candidate_id,axis_id,alpha_hash,symbol,timeframe,intended_side_mode,status,reject_reason,blocker_reason,gross_bps,cost_bps,net_bps,trade_count,long_trade_count,short_trade_count,a1_pass,a2_pass,clip_method,clip_threshold,trigger_type,band_k
ee96685eddbe8baa33ada32496734c9f617aaf4f5eb22700d639e8b5c7b1bcac,H,36ff065d9857d236d24205c71a1a68c0256a99a08c51a800d7fecb2661e22dca,ETHUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,2.0,sign_flip,
fb6a2f3753db65275286a57018b94d05f7bfa59a302b10e130da2171ac3f47de,H,36ff065d9857d236d24205c71a1a68c0256a99a08c51a800d7fecb2661e22dca,SOLUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,2.0,sign_flip,
cafdba8883f991352a10754c32fd554e913222fee7ef469b742ce0a193ac948c,H,e329485881b6ba225d41764b3b3cb7f698cc00bbff413aa752a4aaef00d48fc7,BTCUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,118114.3671875,sign_flip,
540a17c84e887eb4148a59fa4d9b8eb0851b63bdb215134b10be97ebbdeb2218,H,e329485881b6ba225d41764b3b3cb7f698cc00bbff413aa752a4aaef00d48fc7,BTCUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,118114.3671875,sign_flip,
2ba5e681cc26982333c7abcb660ba82991d28cd5a09dbcc7c25f4f5e58e4a71f,H,e329485881b6ba225d41764b3b3cb7f698cc00bbff413aa752a4aaef00d48fc7,ETHUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,4563.85986328125,sign_flip,
1c939beb64b89b5bceadf09ce6486bac7298fb7676ac52229355448d95737aa6,H,e329485881b6ba225d41764b3b3cb7f698cc00bbff413aa752a4aaef00d48fc7,ETHUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,4563.85986328125,sign_flip,
9d2a7b26dcad3458457d752d1c44bbfe10cd0ecd63653ad728163b03eb0f84d3,H,e329485881b6ba225d41764b3b3cb7f698cc00bbff413aa752a4aaef00d48fc7,SOLUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,242.01791381835938,sign_flip,
78bad123e0731bf6e0b082f9ec5d1bea8e1d7d10c9d7822cfef9d6fc0b497842,H,e329485881b6ba225d41764b3b3cb7f698cc00bbff413aa752a4aaef00d48fc7,SOLUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,242.01791381835938,sign_flip,
20a4e947ba9bf9d3a5b828f211e2ef7144f4dcb77981c6234a9f868804f7c047,H,ebca331ad03684da1638d46c9c28a0811a4f40288a8719e8e9f0a3e23f7e0f76,BTCUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,106148.9765625,sign_flip,
b258cce489d2d44835cee6f08df084c5bdd78e6613e531d513eb39d6b1d19656,H,ebca331ad03684da1638d46c9c28a0811a4f40288a8719e8e9f0a3e23f7e0f76,BTCUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,106148.9765625,sign_flip,
faf16ad1014244d30385f592525229071e71eeb03f0c91cd17aef31c7fc1fd00,H,ebca331ad03684da1638d46c9c28a0811a4f40288a8719e8e9f0a3e23f7e0f76,ETHUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,1150239.875,sign_flip,
47f82d01a510a78784783969a1a9a5bb097bd58ea6ed9fe3a567a4f762df6687,H,ebca331ad03684da1638d46c9c28a0811a4f40288a8719e8e9f0a3e23f7e0f76,ETHUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,1150239.875,sign_flip,
